Time (s),Trigger
30.20703125,0.0
30.2109375,0.0
30.21484375,0.0
30.21875,0.0
30.22265625,0.0
30.2265625,0.0
30.23046875,0.0
30.234375,0.0
30.23828125,0.0
30.2421875,0.0
30.24609375,0.0
30.25,0.0
30.25390625,0.0
30.2578125,0.0
30.26171875,0.0
30.265625,0.0
30.26953125,0.0
30.2734375,0.0
30.27734375,0.0
30.28125,0.0
30.28515625,0.0
30.2890625,0.0
30.29296875,0.0
30.296875,0.0
30.30078125,0.0
30.3046875,0.0
30.30859375,0.0
30.3125,0.0
30.31640625,0.0
30.3203125,0.0
30.32421875,0.0
30.328125,0.0
30.33203125,0.0
30.3359375,0.0
30.33984375,0.0
30.34375,0.0
30.34765625,0.0
30.3515625,0.0
30.35546875,0.0
30.359375,0.0
30.36328125,0.0
30.3671875,0.0
30.37109375,0.0
30.375,0.0
30.37890625,0.0
30.3828125,0.0
30.38671875,0.0
30.390625,0.0
30.39453125,0.0
30.3984375,0.0
30.40234375,0.0
30.40625,0.0
30.41015625,0.0
30.4140625,0.0
30.41796875,0.0
30.421875,0.0
30.42578125,0.0
30.4296875,0.0
30.43359375,0.0
30.4375,0.0
30.44140625,0.0
30.4453125,0.0
30.44921875,0.0
30.453125,0.0
30.45703125,0.0
30.4609375,0.0
30.46484375,0.0
30.46875,0.0
30.47265625,0.0
30.4765625,0.0
30.48046875,0.0
30.484375,0.0
30.48828125,0.0
30.4921875,0.0
30.49609375,0.0
30.5,0.0
30.50390625,0.0
30.5078125,0.0
30.51171875,0.0
30.515625,0.0
30.51953125,0.0
30.5234375,0.0
30.52734375,0.0
30.53125,0.0
30.53515625,0.0
30.5390625,0.0
30.54296875,0.0
30.546875,0.0
30.55078125,0.0
30.5546875,0.0
30.55859375,0.0
30.5625,0.0
30.56640625,0.0
30.5703125,0.0
30.57421875,0.0
30.578125,0.0
30.58203125,0.0
30.5859375,0.0
30.58984375,0.0
30.59375,0.0
30.59765625,0.0
30.6015625,0.0
30.60546875,0.0
30.609375,0.0
30.61328125,0.0
30.6171875,0.0
30.62109375,0.0
30.625,0.0
30.62890625,0.0
30.6328125,0.0
30.63671875,0.0
30.640625,0.0
30.64453125,0.0
30.6484375,0.0
30.65234375,0.0
30.65625,0.0
30.66015625,0.0
30.6640625,0.0
30.66796875,0.0
30.671875,0.0
30.67578125,0.0
30.6796875,0.0
30.68359375,0.0
30.6875,0.0
30.69140625,0.0
30.6953125,0.0
30.69921875,0.0
30.703125,0.0
30.70703125,0.0
30.7109375,0.0
30.71484375,0.0
30.71875,0.0
30.72265625,0.0
30.7265625,0.0
30.73046875,0.0
30.734375,0.0
30.73828125,0.0
30.7421875,0.0
30.74609375,0.0
30.75,0.0
30.75390625,0.0
30.7578125,0.0
30.76171875,0.0
30.765625,0.0
30.76953125,0.0
30.7734375,0.0
30.77734375,0.0
30.78125,0.0
30.78515625,0.0
30.7890625,0.0
30.79296875,0.0
30.796875,0.0
30.80078125,0.0
30.8046875,0.0
30.80859375,0.0
30.8125,0.0
30.81640625,0.0
30.8203125,0.0
30.82421875,0.0
30.828125,0.0
30.83203125,0.0
30.8359375,0.0
30.83984375,0.0
30.84375,0.0
30.84765625,0.0
30.8515625,0.0
30.85546875,0.0
30.859375,0.0
30.86328125,0.0
30.8671875,0.0
30.87109375,0.0
30.875,0.0
30.87890625,0.0
30.8828125,0.0
30.88671875,0.0
30.890625,0.0
30.89453125,0.0
30.8984375,0.0
30.90234375,0.0
30.90625,0.0
30.91015625,0.0
30.9140625,0.0
30.91796875,0.0
30.921875,0.0
30.92578125,0.0
30.9296875,0.0
30.93359375,0.0
30.9375,0.0
30.94140625,0.0
30.9453125,0.0
30.94921875,0.0
30.953125,0.0
30.95703125,0.0
30.9609375,0.0
30.96484375,0.0
30.96875,0.0
30.97265625,0.0
30.9765625,0.0
30.98046875,0.0
30.984375,0.0
30.98828125,0.0
30.9921875,0.0
30.99609375,0.0
31.0,0.0
31.00390625,0.0
31.0078125,0.0
31.01171875,0.0
31.015625,0.0
31.01953125,0.0
31.0234375,0.0
31.02734375,0.0
31.03125,0.0
31.03515625,0.0
31.0390625,0.0
31.04296875,0.0
31.046875,0.0
31.05078125,0.0
31.0546875,0.0
31.05859375,0.0
31.0625,0.0
31.06640625,0.0
31.0703125,0.0
31.07421875,0.0
31.078125,0.0
31.08203125,0.0
31.0859375,0.0
31.08984375,0.0
31.09375,0.0
31.09765625,0.0
31.1015625,0.0
31.10546875,0.0
31.109375,0.0
31.11328125,0.0
31.1171875,0.0
31.12109375,0.0
31.125,0.0
31.12890625,0.0
31.1328125,0.0
31.13671875,0.0
31.140625,0.0
31.14453125,0.0
31.1484375,0.0
31.15234375,0.0
31.15625,0.0
31.16015625,0.0
31.1640625,0.0
31.16796875,0.0
31.171875,0.0
31.17578125,0.0
31.1796875,0.0
31.18359375,0.0
31.1875,0.0
31.19140625,0.0
31.1953125,0.0
31.19921875,0.0
31.203125,0.0
31.20703125,0.0
31.2109375,0.0
31.21484375,0.0
31.21875,0.0
31.22265625,0.0
31.2265625,0.0
31.23046875,0.0
31.234375,0.0
31.23828125,0.0
31.2421875,0.0
31.24609375,0.0
31.25,0.0
31.25390625,0.0
31.2578125,0.0
31.26171875,0.0
31.265625,0.0
31.26953125,0.0
31.2734375,0.0
31.27734375,0.0
31.28125,0.0
31.28515625,0.0
31.2890625,0.0
31.29296875,0.0
31.296875,0.0
31.30078125,0.0
31.3046875,0.0
31.30859375,0.0
31.3125,0.0
31.31640625,0.0
31.3203125,0.0
31.32421875,0.0
31.328125,0.0
31.33203125,0.0
31.3359375,0.0
31.33984375,0.0
31.34375,0.0
31.34765625,0.0
31.3515625,0.0
31.35546875,0.0
31.359375,0.0
31.36328125,0.0
31.3671875,0.0
31.37109375,0.0
31.375,0.0
31.37890625,0.0
31.3828125,0.0
31.38671875,0.0
31.390625,0.0
31.39453125,0.0
31.3984375,0.0
31.40234375,0.0
31.40625,0.0
31.41015625,0.0
31.4140625,0.0
31.41796875,0.0
31.421875,0.0
31.42578125,0.0
31.4296875,0.0
31.43359375,0.0
31.4375,0.0
31.44140625,0.0
31.4453125,0.0
31.44921875,0.0
31.453125,0.0
31.45703125,0.0
31.4609375,0.0
31.46484375,0.0
31.46875,0.0
31.47265625,0.0
31.4765625,0.0
31.48046875,0.0
31.484375,0.0
31.48828125,0.0
31.4921875,0.0
31.49609375,0.0
31.5,0.0
31.50390625,0.0
31.5078125,0.0
31.51171875,0.0
31.515625,0.0
31.51953125,0.0
31.5234375,0.0
31.52734375,0.0
31.53125,0.0
31.53515625,0.0
31.5390625,0.0
31.54296875,0.0
31.546875,0.0
31.55078125,0.0
31.5546875,0.0
31.55859375,0.0
31.5625,0.0
31.56640625,0.0
31.5703125,0.0
31.57421875,0.0
31.578125,0.0
31.58203125,0.0
31.5859375,0.0
31.58984375,0.0
31.59375,0.0
31.59765625,0.0
31.6015625,0.0
31.60546875,0.0
31.609375,0.0
31.61328125,0.0
31.6171875,0.0
31.62109375,0.0
31.625,0.0
31.62890625,0.0
31.6328125,0.0
31.63671875,0.0
31.640625,0.0
31.64453125,0.0
31.6484375,0.0
31.65234375,0.0
31.65625,0.0
31.66015625,0.0
31.6640625,0.0
31.66796875,0.0
31.671875,0.0
31.67578125,0.0
31.6796875,0.0
31.68359375,0.0
31.6875,0.0
31.69140625,0.0
31.6953125,0.0
31.69921875,0.0
31.703125,0.0
31.70703125,0.0
31.7109375,0.0
31.71484375,0.0
31.71875,0.0
31.72265625,0.0
31.7265625,0.0
31.73046875,0.0
31.734375,0.0
31.73828125,0.0
31.7421875,0.0
31.74609375,0.0
31.75,0.0
31.75390625,0.0
31.7578125,0.0
31.76171875,0.0
31.765625,0.0
31.76953125,0.0
31.7734375,0.0
31.77734375,0.0
31.78125,0.0
31.78515625,0.0
31.7890625,0.0
31.79296875,0.0
31.796875,0.0
31.80078125,0.0
31.8046875,0.0
31.80859375,0.0
31.8125,0.0
31.81640625,0.0
31.8203125,0.0
31.82421875,0.0
31.828125,0.0
31.83203125,0.0
31.8359375,0.0
31.83984375,0.0
31.84375,0.0
31.84765625,0.0
31.8515625,0.0
31.85546875,0.0
31.859375,0.0
31.86328125,0.0
31.8671875,0.0
31.87109375,0.0
31.875,0.0
31.87890625,0.0
31.8828125,0.0
31.88671875,0.0
31.890625,0.0
31.89453125,0.0
31.8984375,0.0
31.90234375,0.0
31.90625,0.0
31.91015625,0.0
31.9140625,0.0
31.91796875,0.0
31.921875,0.0
31.92578125,0.0
31.9296875,0.0
31.93359375,0.0
31.9375,0.0
31.94140625,0.0
31.9453125,0.0
31.94921875,0.0
31.953125,0.0
31.95703125,0.0
31.9609375,0.0
31.96484375,0.0
31.96875,0.0
31.97265625,0.0
31.9765625,0.0
31.98046875,0.0
31.984375,0.0
31.98828125,0.0
31.9921875,0.0
31.99609375,0.0
32.0,0.0
32.00390625,0.0
32.0078125,0.0
32.01171875,0.0
32.015625,0.0
32.01953125,0.0
32.0234375,0.0
32.02734375,0.0
32.03125,0.0
32.03515625,0.0
32.0390625,0.0
32.04296875,0.0
32.046875,0.0
32.05078125,0.0
32.0546875,0.0
32.05859375,0.0
32.0625,0.0
32.06640625,0.0
32.0703125,0.0
32.07421875,0.0
32.078125,0.0
32.08203125,0.0
32.0859375,0.0
32.08984375,0.0
32.09375,0.0
32.09765625,0.0
32.1015625,0.0
32.10546875,0.0
32.109375,0.0
32.11328125,0.0
32.1171875,0.0
32.12109375,0.0
32.125,0.0
32.12890625,0.0
32.1328125,0.0
32.13671875,0.0
32.140625,0.0
32.14453125,0.0
32.1484375,0.0
32.15234375,0.0
32.15625,0.0
32.16015625,0.0
32.1640625,0.0
32.16796875,0.0
32.171875,0.0
32.17578125,0.0
32.1796875,0.0
32.18359375,0.0
32.1875,0.0
32.19140625,0.0
32.1953125,0.0
32.19921875,0.0
32.203125,0.0
32.20703125,0.0
32.2109375,0.0
32.21484375,0.0
32.21875,0.0
32.22265625,0.0
32.2265625,0.0
32.23046875,0.0
32.234375,0.0
32.23828125,0.0
32.2421875,0.0
32.24609375,0.0
32.25,0.0
32.25390625,0.0
32.2578125,0.0
32.26171875,0.0
32.265625,0.0
32.26953125,0.0
32.2734375,0.0
32.27734375,0.0
32.28125,0.0
32.28515625,0.0
32.2890625,0.0
32.29296875,0.0
32.296875,0.0
32.30078125,0.0
32.3046875,0.0
32.30859375,0.0
32.3125,0.0
32.31640625,0.0
32.3203125,0.0
32.32421875,0.0
32.328125,0.0
32.33203125,0.0
32.3359375,0.0
32.33984375,0.0
32.34375,0.0
32.34765625,0.0
32.3515625,0.0
32.35546875,0.0
32.359375,0.0
32.36328125,0.0
32.3671875,0.0
32.37109375,0.0
32.375,0.0
32.37890625,0.0
32.3828125,0.0
32.38671875,0.0
32.390625,0.0
32.39453125,0.0
32.3984375,0.0
32.40234375,0.0
32.40625,0.0
32.41015625,0.0
32.4140625,0.0
32.41796875,0.0
32.421875,0.0
32.42578125,0.0
32.4296875,0.0
32.43359375,0.0
32.4375,0.0
32.44140625,0.0
32.4453125,0.0
32.44921875,0.0
32.453125,0.0
32.45703125,0.0
32.4609375,0.0
32.46484375,0.0
32.46875,0.0
32.47265625,0.0
32.4765625,0.0
32.48046875,0.0
32.484375,0.0
32.48828125,0.0
32.4921875,0.0
32.49609375,0.0
32.5,0.0
32.50390625,0.0
32.5078125,0.0
32.51171875,0.0
32.515625,0.0
32.51953125,0.0
32.5234375,0.0
32.52734375,0.0
32.53125,0.0
32.53515625,0.0
32.5390625,0.0
32.54296875,0.0
32.546875,0.0
32.55078125,0.0
32.5546875,0.0
32.55859375,0.0
32.5625,0.0
32.56640625,0.0
32.5703125,0.0
32.57421875,0.0
32.578125,0.0
32.58203125,0.0
32.5859375,0.0
32.58984375,0.0
32.59375,0.0
32.59765625,0.0
32.6015625,0.0
32.60546875,0.0
32.609375,0.0
32.61328125,0.0
32.6171875,0.0
32.62109375,0.0
32.625,0.0
32.62890625,0.0
32.6328125,0.0
32.63671875,0.0
32.640625,0.0
32.64453125,0.0
32.6484375,0.0
32.65234375,0.0
32.65625,0.0
32.66015625,0.0
32.6640625,0.0
32.66796875,0.0
32.671875,0.0
32.67578125,0.0
32.6796875,0.0
32.68359375,0.0
32.6875,0.0
32.69140625,0.0
32.6953125,0.0
32.69921875,0.0
32.703125,0.0
32.70703125,0.0
32.7109375,0.0
32.71484375,0.0
32.71875,0.0
32.72265625,0.0
32.7265625,0.0
32.73046875,0.0
32.734375,0.0
32.73828125,0.0
32.7421875,0.0
32.74609375,0.0
32.75,0.0
32.75390625,0.0
32.7578125,0.0
32.76171875,0.0
32.765625,0.0
32.76953125,0.0
32.7734375,0.0
32.77734375,0.0
32.78125,0.0
32.78515625,0.0
32.7890625,0.0
32.79296875,0.0
32.796875,0.0
32.80078125,0.0
32.8046875,0.0
32.80859375,0.0
32.8125,0.0
32.81640625,0.0
32.8203125,0.0
32.82421875,0.0
32.828125,0.0
32.83203125,0.0
32.8359375,0.0
32.83984375,0.0
32.84375,0.0
32.84765625,0.0
32.8515625,0.0
32.85546875,0.0
32.859375,0.0
32.86328125,0.0
32.8671875,0.0
32.87109375,0.0
32.875,0.0
32.87890625,0.0
32.8828125,0.0
32.88671875,0.0
32.890625,0.0
32.89453125,0.0
32.8984375,0.0
32.90234375,0.0
32.90625,0.0
32.91015625,0.0
32.9140625,0.0
32.91796875,0.0
32.921875,0.0
32.92578125,0.0
32.9296875,0.0
32.93359375,0.0
32.9375,0.0
32.94140625,0.0
32.9453125,0.0
32.94921875,0.0
32.953125,0.0
32.95703125,0.0
32.9609375,0.0
32.96484375,0.0
32.96875,0.0
32.97265625,0.0
32.9765625,0.0
32.98046875,0.0
32.984375,0.0
32.98828125,0.0
32.9921875,0.0
32.99609375,0.0
33.0,0.0
33.00390625,0.0
33.0078125,0.0
33.01171875,0.0
33.015625,0.0
33.01953125,0.0
33.0234375,0.0
33.02734375,0.0
33.03125,0.0
33.03515625,0.0
33.0390625,0.0
33.04296875,0.0
33.046875,0.0
33.05078125,0.0
33.0546875,0.0
33.05859375,0.0
33.0625,0.0
33.06640625,0.0
33.0703125,0.0
33.07421875,0.0
33.078125,0.0
33.08203125,0.0
33.0859375,0.0
33.08984375,0.0
33.09375,0.0
33.09765625,0.0
33.1015625,0.0
33.10546875,0.0
33.109375,0.0
33.11328125,0.0
33.1171875,0.0
33.12109375,0.0
33.125,0.0
33.12890625,0.0
33.1328125,0.0
33.13671875,0.0
33.140625,0.0
33.14453125,0.0
33.1484375,0.0
33.15234375,0.0
33.15625,0.0
33.16015625,0.0
33.1640625,0.0
33.16796875,0.0
33.171875,0.0
33.17578125,0.0
33.1796875,0.0
33.18359375,0.0
33.1875,0.0
33.19140625,0.0
33.1953125,0.0
33.19921875,0.0
33.203125,0.0
33.20703125,0.0
33.2109375,0.0
33.21484375,0.0
33.21875,0.0
33.22265625,0.0
33.2265625,0.0
33.23046875,0.0
33.234375,0.0
33.23828125,0.0
33.2421875,0.0
33.24609375,0.0
33.25,0.0
33.25390625,0.0
33.2578125,0.0
33.26171875,0.0
33.265625,0.0
33.26953125,0.0
33.2734375,0.0
33.27734375,0.0
33.28125,0.0
33.28515625,0.0
33.2890625,0.0
33.29296875,0.0
33.296875,0.0
33.30078125,0.0
33.3046875,0.0
33.30859375,0.0
33.3125,0.0
33.31640625,0.0
33.3203125,0.0
33.32421875,0.0
33.328125,0.0
33.33203125,0.0
33.3359375,0.0
33.33984375,0.0
33.34375,0.0
33.34765625,0.0
33.3515625,0.0
33.35546875,0.0
33.359375,0.0
33.36328125,0.0
33.3671875,0.0
33.37109375,0.0
33.375,0.0
33.37890625,0.0
33.3828125,0.0
33.38671875,0.0
33.390625,0.0
33.39453125,0.0
33.3984375,0.0
33.40234375,0.0
33.40625,0.0
33.41015625,0.0
33.4140625,0.0
33.41796875,0.0
33.421875,0.0
33.42578125,0.0
33.4296875,0.0
33.43359375,0.0
33.4375,0.0
33.44140625,0.0
33.4453125,0.0
33.44921875,0.0
33.453125,0.0
33.45703125,0.0
33.4609375,0.0
33.46484375,0.0
33.46875,0.0
33.47265625,0.0
33.4765625,0.0
33.48046875,0.0
33.484375,0.0
33.48828125,0.0
33.4921875,0.0
33.49609375,0.0
33.5,0.0
33.50390625,0.0
33.5078125,0.0
33.51171875,0.0
33.515625,0.0
33.51953125,0.0
33.5234375,0.0
33.52734375,0.0
33.53125,0.0
33.53515625,0.0
33.5390625,0.0
33.54296875,0.0
33.546875,0.0
33.55078125,0.0
33.5546875,0.0
33.55859375,0.0
33.5625,0.0
33.56640625,0.0
33.5703125,0.0
33.57421875,0.0
33.578125,0.0
33.58203125,0.0
33.5859375,0.0
33.58984375,0.0
33.59375,0.0
33.59765625,0.0
33.6015625,0.0
33.60546875,0.0
33.609375,0.0
33.61328125,0.0
33.6171875,0.0
33.62109375,0.0
33.625,0.0
33.62890625,0.0
33.6328125,0.0
33.63671875,0.0
33.640625,0.0
33.64453125,0.0
33.6484375,0.0
33.65234375,0.0
33.65625,0.0
33.66015625,0.0
33.6640625,0.0
33.66796875,0.0
33.671875,0.0
33.67578125,0.0
33.6796875,0.0
33.68359375,0.0
33.6875,0.0
33.69140625,0.0
33.6953125,0.0
33.69921875,0.0
33.703125,0.0
33.70703125,0.0
33.7109375,0.0
33.71484375,0.0
33.71875,0.0
33.72265625,0.0
33.7265625,0.0
33.73046875,0.0
33.734375,0.0
33.73828125,0.0
33.7421875,0.0
33.74609375,0.0
33.75,0.0
33.75390625,0.0
33.7578125,0.0
33.76171875,0.0
33.765625,0.0
33.76953125,0.0
33.7734375,0.0
33.77734375,0.0
33.78125,0.0
33.78515625,0.0
33.7890625,0.0
33.79296875,0.0
33.796875,0.0
33.80078125,0.0
33.8046875,0.0
33.80859375,0.0
33.8125,0.0
33.81640625,0.0
33.8203125,0.0
33.82421875,0.0
33.828125,0.0
33.83203125,0.0
33.8359375,0.0
33.83984375,0.0
33.84375,0.0
33.84765625,0.0
33.8515625,0.0
33.85546875,0.0
33.859375,0.0
33.86328125,0.0
33.8671875,0.0
33.87109375,0.0
33.875,0.0
33.87890625,0.0
33.8828125,0.0
33.88671875,0.0
33.890625,0.0
33.89453125,0.0
33.8984375,0.0
33.90234375,0.0
33.90625,0.0
33.91015625,0.0
33.9140625,0.0
33.91796875,0.0
33.921875,0.0
33.92578125,0.0
33.9296875,0.0
33.93359375,0.0
33.9375,0.0
33.94140625,0.0
33.9453125,0.0
33.94921875,0.0
33.953125,0.0
33.95703125,0.0
33.9609375,0.0
33.96484375,0.0
33.96875,0.0
33.97265625,0.0
33.9765625,0.0
33.98046875,0.0
33.984375,0.0
33.98828125,0.0
33.9921875,0.0
33.99609375,0.0
34.0,0.0
34.00390625,0.0
34.0078125,0.0
34.01171875,0.0
34.015625,0.0
34.01953125,0.0
34.0234375,0.0
34.02734375,0.0
34.03125,0.0
34.03515625,0.0
34.0390625,0.0
34.04296875,0.0
34.046875,0.0
34.05078125,0.0
34.0546875,0.0
34.05859375,0.0
34.0625,0.0
34.06640625,0.0
34.0703125,0.0
34.07421875,0.0
34.078125,0.0
34.08203125,0.0
34.0859375,0.0
34.08984375,0.0
34.09375,0.0
34.09765625,0.0
34.1015625,0.0
34.10546875,0.0
34.109375,0.0
34.11328125,0.0
34.1171875,0.0
34.12109375,0.0
34.125,0.0
34.12890625,0.0
34.1328125,0.0
34.13671875,0.0
34.140625,0.0
34.14453125,0.0
34.1484375,0.0
34.15234375,0.0
34.15625,0.0
34.16015625,0.0
34.1640625,0.0
34.16796875,0.0
34.171875,0.0
34.17578125,0.0
34.1796875,0.0
34.18359375,0.0
34.1875,0.0
34.19140625,0.0
34.1953125,0.0
34.19921875,0.0
34.203125,0.0
34.20703125,0.0
34.2109375,0.0
34.21484375,0.0
34.21875,0.0
34.22265625,0.0
34.2265625,0.0
34.23046875,0.0
34.234375,0.0
34.23828125,0.0
34.2421875,0.0
34.24609375,0.0
34.25,0.0
34.25390625,0.0
34.2578125,0.0
34.26171875,0.0
34.265625,0.0
34.26953125,0.0
34.2734375,0.0
34.27734375,0.0
34.28125,0.0
34.28515625,0.0
34.2890625,0.0
34.29296875,0.0
34.296875,0.0
34.30078125,0.0
34.3046875,0.0
34.30859375,0.0
34.3125,0.0
34.31640625,0.0
34.3203125,0.0
34.32421875,0.0
34.328125,0.0
34.33203125,0.0
34.3359375,0.0
34.33984375,0.0
34.34375,0.0
34.34765625,0.0
34.3515625,0.0
34.35546875,0.0
34.359375,0.0
34.36328125,0.0
34.3671875,0.0
34.37109375,0.0
34.375,0.0
34.37890625,0.0
34.3828125,0.0
34.38671875,0.0
34.390625,0.0
34.39453125,0.0
34.3984375,0.0
34.40234375,0.0
34.40625,0.0
34.41015625,0.0
34.4140625,0.0
34.41796875,0.0
34.421875,0.0
34.42578125,0.0
34.4296875,0.0
34.43359375,0.0
34.4375,0.0
34.44140625,0.0
34.4453125,0.0
34.44921875,0.0
34.453125,0.0
34.45703125,0.0
34.4609375,0.0
34.46484375,0.0
34.46875,0.0
34.47265625,0.0
34.4765625,0.0
34.48046875,0.0
34.484375,0.0
34.48828125,0.0
34.4921875,0.0
34.49609375,0.0
34.5,0.0
34.50390625,0.0
34.5078125,0.0
34.51171875,0.0
34.515625,0.0
34.51953125,0.0
34.5234375,0.0
34.52734375,0.0
34.53125,0.0
34.53515625,0.0
34.5390625,0.0
34.54296875,0.0
34.546875,0.0
34.55078125,0.0
34.5546875,0.0
34.55859375,0.0
34.5625,0.0
34.56640625,0.0
34.5703125,0.0
34.57421875,0.0
34.578125,0.0
34.58203125,0.0
34.5859375,0.0
34.58984375,0.0
34.59375,0.0
34.59765625,0.0
34.6015625,0.0
34.60546875,0.0
34.609375,0.0
34.61328125,0.0
34.6171875,0.0
34.62109375,0.0
34.625,0.0
34.62890625,0.0
34.6328125,0.0
34.63671875,0.0
34.640625,0.0
34.64453125,0.0
34.6484375,0.0
34.65234375,0.0
34.65625,0.0
34.66015625,0.0
34.6640625,0.0
34.66796875,0.0
34.671875,0.0
34.67578125,0.0
34.6796875,0.0
34.68359375,0.0
34.6875,0.0
34.69140625,0.0
34.6953125,0.0
34.69921875,0.0
34.703125,0.0
34.70703125,0.0
34.7109375,0.0
34.71484375,0.0
34.71875,0.0
34.72265625,0.0
34.7265625,0.0
34.73046875,0.0
34.734375,0.0
34.73828125,0.0
34.7421875,0.0
34.74609375,0.0
34.75,0.0
34.75390625,0.0
34.7578125,0.0
34.76171875,0.0
34.765625,0.0
34.76953125,0.0
34.7734375,0.0
34.77734375,0.0
34.78125,0.0
34.78515625,0.0
34.7890625,0.0
34.79296875,0.0
34.796875,0.0
34.80078125,0.0
34.8046875,0.0
34.80859375,0.0
34.8125,0.0
34.81640625,0.0
34.8203125,0.0
34.82421875,0.0
34.828125,0.0
34.83203125,0.0
34.8359375,0.0
34.83984375,0.0
34.84375,0.0
34.84765625,0.0
34.8515625,0.0
34.85546875,0.0
34.859375,0.0
34.86328125,0.0
34.8671875,0.0
34.87109375,0.0
34.875,0.0
34.87890625,0.0
34.8828125,0.0
34.88671875,0.0
34.890625,0.0
34.89453125,0.0
34.8984375,0.0
34.90234375,0.0
34.90625,0.0
34.91015625,0.0
34.9140625,0.0
34.91796875,0.0
34.921875,0.0
34.92578125,0.0
34.9296875,0.0
34.93359375,0.0
34.9375,0.0
34.94140625,0.0
34.9453125,0.0
34.94921875,0.0
34.953125,0.0
34.95703125,0.0
34.9609375,0.0
34.96484375,0.0
34.96875,0.0
34.97265625,0.0
34.9765625,0.0
34.98046875,0.0
34.984375,0.0
34.98828125,0.0
34.9921875,0.0
34.99609375,0.0
35.0,0.0
35.00390625,0.0
35.0078125,0.0
35.01171875,0.0
35.015625,0.0
35.01953125,0.0
35.0234375,0.0
35.02734375,0.0
35.03125,0.0
35.03515625,0.0
35.0390625,0.0
35.04296875,0.0
35.046875,0.0
35.05078125,0.0
35.0546875,0.0
35.05859375,0.0
35.0625,0.0
35.06640625,0.0
35.0703125,0.0
35.07421875,0.0
35.078125,0.0
35.08203125,0.0
35.0859375,0.0
35.08984375,0.0
35.09375,0.0
35.09765625,0.0
35.1015625,0.0
35.10546875,0.0
35.109375,0.0
35.11328125,0.0
35.1171875,0.0
35.12109375,0.0
35.125,0.0
35.12890625,0.0
35.1328125,0.0
35.13671875,0.0
35.140625,0.0
35.14453125,0.0
35.1484375,0.0
35.15234375,0.0
35.15625,0.0
35.16015625,0.0
35.1640625,0.0
35.16796875,0.0
35.171875,0.0
35.17578125,0.0
35.1796875,0.0
35.18359375,0.0
35.1875,0.0
35.19140625,0.0
35.1953125,0.0
35.19921875,0.0
35.203125,0.0
35.20703125,0.0
35.2109375,0.0
35.21484375,0.0
35.21875,0.0
35.22265625,0.0
35.2265625,0.0
35.23046875,0.0
35.234375,0.0
35.23828125,0.0
35.2421875,0.0
35.24609375,0.0
35.25,0.0
35.25390625,0.0
35.2578125,0.0
35.26171875,0.0
35.265625,0.0
35.26953125,0.0
35.2734375,0.0
35.27734375,0.0
35.28125,0.0
35.28515625,0.0
35.2890625,0.0
35.29296875,0.0
35.296875,0.0
35.30078125,0.0
35.3046875,0.0
35.30859375,0.0
35.3125,0.0
35.31640625,0.0
35.3203125,0.0
35.32421875,0.0
35.328125,0.0
35.33203125,0.0
35.3359375,0.0
35.33984375,0.0
35.34375,0.0
35.34765625,0.0
35.3515625,0.0
35.35546875,0.0
35.359375,0.0
35.36328125,0.0
35.3671875,0.0
35.37109375,0.0
35.375,0.0
35.37890625,0.0
35.3828125,0.0
35.38671875,0.0
35.390625,0.0
35.39453125,0.0
35.3984375,0.0
35.40234375,0.0
35.40625,0.0
35.41015625,0.0
35.4140625,0.0
35.41796875,0.0
35.421875,0.0
35.42578125,0.0
35.4296875,0.0
35.43359375,0.0
35.4375,0.0
35.44140625,0.0
35.4453125,0.0
35.44921875,0.0
35.453125,0.0
35.45703125,0.0
35.4609375,0.0
35.46484375,0.0
35.46875,0.0
35.47265625,0.0
35.4765625,0.0
35.48046875,0.0
35.484375,0.0
35.48828125,0.0
35.4921875,0.0
35.49609375,0.0
35.5,0.0
35.50390625,0.0
35.5078125,0.0
35.51171875,0.0
35.515625,0.0
35.51953125,0.0
35.5234375,0.0
35.52734375,0.0
35.53125,0.0
35.53515625,0.0
35.5390625,0.0
35.54296875,0.0
35.546875,0.0
35.55078125,0.0
35.5546875,0.0
35.55859375,0.0
35.5625,0.0
35.56640625,0.0
35.5703125,0.0
35.57421875,0.0
35.578125,0.0
35.58203125,0.0
35.5859375,0.0
35.58984375,0.0
35.59375,0.0
35.59765625,0.0
35.6015625,0.0
35.60546875,0.0
35.609375,0.0
35.61328125,0.0
35.6171875,0.0
35.62109375,0.0
35.625,0.0
35.62890625,0.0
35.6328125,0.0
35.63671875,0.0
35.640625,0.0
35.64453125,0.0
35.6484375,0.0
35.65234375,0.0
35.65625,0.0
35.66015625,0.0
35.6640625,0.0
35.66796875,0.0
35.671875,0.0
35.67578125,0.0
35.6796875,0.0
35.68359375,0.0
35.6875,0.0
35.69140625,0.0
35.6953125,0.0
35.69921875,0.0
35.703125,0.0
35.70703125,0.0
35.7109375,0.0
35.71484375,0.0
35.71875,0.0
35.72265625,0.0
35.7265625,0.0
35.73046875,0.0
35.734375,0.0
35.73828125,0.0
35.7421875,0.0
35.74609375,0.0
35.75,0.0
35.75390625,0.0
35.7578125,0.0
35.76171875,0.0
35.765625,0.0
35.76953125,0.0
35.7734375,0.0
35.77734375,0.0
35.78125,0.0
35.78515625,0.0
35.7890625,0.0
35.79296875,0.0
35.796875,0.0
35.80078125,0.0
35.8046875,0.0
35.80859375,0.0
35.8125,0.0
35.81640625,0.0
35.8203125,0.0
35.82421875,0.0
